metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Segunda Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 18-05-2023
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C2CBB16A14296F9D052589BB000BBA71/$FILE/Asis_vot_OFICIAL_18-05-23.pdf
dia,2023-05-18
