metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Segunda Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 03-03-2023
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/37FDBCC72E0FB945052589710055E87F/$FILE/Asis_vot_OFICIAL_09-03-23.pdf
dia,2023-03-03
