hora,nota
10:34,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Cutipa Ccama, Calle Lobatón, Portalatino Ávalos y Varas Meléndez; y del voto en contra de los congresistas Camones Soriano, Salhuana Cavides y Paredes Gonzales; y del voto en abstención de los congresistas Medina Minaya, Limachi Quispe y Pablo Medina."
