metadato,valor
dia,2023-05-18
hora,11:11
asunto,"TEXTO SUSTITUTORIO DE LOS PROYECTOS DE LEY 3105 Y 4507, QUE PROPONE MODIFICAR LA LEY 31015, LEY QUE AUTORIZA LA EJECUCIÓN DE INTERVENCIONES EN INFRAESTRUCTURA SOCIAL BÁSICA, PRODUCTIVA Y NATURAL MEDIANTE NÚCLEOS EJECUTORES"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,61
