metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencia de la sesión del 10-02-2023
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B55A3BA6F37A4F63052589580052F14A/$FILE/Asis_OFICIAL_10-02-23.pdf
dia,2023-02-10
