metadato,valor
dia,2024-03-13
hora,17:57
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 3186, QUE PROPONE MODIFICAR EL DECRETO LEGISLATIVO 1297, DECRETO LEGISLATIVO PARA LA PROTECCIÓN DE NINAS, NINOS Y ADOLESCENTES SIN CUIDADOS PARENTALES o EN RIESGO DE PERDERLOS, A FIN DE ESTABLECER NUEVOS PLAZOS PARA LOS PROCEDIMIENTOS POR RIESGO, DESPROTECCIÓN FAMILIAR Y ADOPCIÓN"
presidente,"SOTO REYES, ALEJANDRO"
quorum,63
