metadato,valor
dia,2023-03-03
hora,20:57
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 2574, QUE PROPONE INCORPORAR LOS ARTÍCULOS 20-A, 20-B Y LA CUARTA DISPOSICIÓN COMPLEMENTARIA A LA LEY 26662, LEY DE COMPETENCIA NOTARIAL EN ASUNTOS NO CONTENCIOSOS, E INCORPORAR EL ARTÍCULO 56-A A LA LEY 26497, LEY ORGÁNICA DEL REGISTRO NACIONAL DE IDENTIFICACIÓN Y ESTADO CIVIL, PARA INCLUIR LA RECTIFICACIÓN DE DATOS CON FINES SUCESORIOS"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,61
