metadato,valor
dia,2021-09-02
hora,18:11
asunto,"ADMISIÓN A DEBATE DE LA MOCIÓN 114, QUE PROPONE REACTIVAR LA COMISIÓN ESPECIAL DE SEGUIMIENTO A EMERGENCIAS Y GESTIÓN DE RIESGO DE DESASTRES, CON EL OBJETO DE FACILITAR LAS ACCIONES DEL EJECUTIVO DENTRO DE LAS ATRIBUCIONES DEL CONGRESO DE LA REPÚBLICA PARA LOGRAR ATENCIÓN INMEDIATA DE LAS MEDIDAS DICTADAS; APOYAR SU EJECUCIÓN, INVESTIGAR Y FISCALIZAR EL USO DE LOS RECURSOS DE MANERA EFICIENTE "
presidente,"CAMONES SORIANO, LADY MERCEDES"
quorum,65
