metadato,valor
dia,2023-10-12
hora,12:34
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 3997, QUE PROPONE MODIFICAR EL TEXTO ÚNICO ORDENADO DE LA LEY ORGÁNICA DEL PODER JUDICIAL, DECRETO SUPREMO 017-93-JUS, PARA RESTABLECER LOS JUZGADOS DE EJECUCIÓN PENAL, MODIFICAR EL CÓDIGO PROCESAL PENAL, DECRETO LEGISLATIVO 957, Y EL TEXTO ÚNICO ORDENADO DEL CÓDIGO DE EJECUCIÓN PENAL, DECRETO SUPREMO 003-2021-JUS"
presidente,"SOTO REYES, ALEJANDRO"
quorum,62
