etiqueta,valor
tipo_votacion,"PROPUESTA PARA QUE EL MINISTRO DE RELACIONES EXTERIORES, CANCILLER ÓSCAR JOSÉ MAÚRTUA DE ROMAÑA, CONCURRA EL MARTES 1 DE FEBRERO"
