hora,nota
13:21,"El presidente del Congreso deja constancia del voto a favor de los congresistas Portalatino Ávalos, Málaga Trillo y Gutiérrez Ticona; y del voto en contra de los congresistas Bazán Calderón y Soto Palacios."
