hora,nota
22:24,"El presidente del Congreso deja constancia del voto a favor de los congresistas Elías Avalos, Rivas, Chacara y Acuña Peralta María; del cambio del voto en contra por voto en abstención de la congresista Zeta Chunga; y del cambio de voto de a favor por voto en abstención de la congresista Moyano Delgado."
