metadato,valor
dia,2022-09-01
hora,17:47
asunto,"INSISTENCIA EN LA AUTÓGRAFA OBSERVADA POR EL SEÑOR PRESIDENTE DE LA REPÚBLICA RECAÍDA EN LOS PROYECTOS DE LEY 614, 946 Y 1036, QUE PROPONE MODIFICAR LOS ARTÍCULOS 8 Y 18 DEL DECRETO LEGISLATIVO 1267, LEY DE LA POLICÍA NACIONAL DEL PERU"
presidente,"CAMONES SORIANO, LADY MERCEDES"
quorum,62
