metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 26-11-2022
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1BDCEFD05E5B992C052589100050DF8E/$FILE/Asis_vot_OFICIAL_26-11-2022.pdf
dia,2022-11-26
