metadato,valor
dia,2022-06-02
hora,18:18
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 677, QUE PROPONE MODIFICAR EL CÓDIGO PENAL A FIN DE FORTALECER LA LUCHA CONTRA LOS DELITOS DE ADMINISTRACIÓN FRAUDULENTA, CONTABILIDAD PARALELA Y COHECHO TRANSNACIONAL"
presidente,"WONG PUJADA, ENRIQUE"
quorum,64
