hora,nota
17:43,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Castillo Rivas, Barbarán Reyes, Julón Irigoín y Revilla Villanueva; y del voto en contra de la congresista Monteza Facho; y del voto en abstención de los congresistas Palacios Huamán, Portalatino Ávalos y Cerrón Rojas."
