metadato,valor
dia,2022-11-24
hora,23:57
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 2392, QUE PROPONE DECLARAR DE INTERÉS NACIONAL 'LOS RÍOS PROFUNDOS' DE LA RUTA JOSÉ MARÍA ARGUEDAS - PUENTE PACHACHACA DEL DISTRITO DE ABANCAY, EN LA PROVINCIA DE ABANCAY, DEPARTAMENTO DE APURÍMAC"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,60
