metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2023-2024
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 03-08-2023
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C6D0E8FA5C7E16BC05258A01006FFE0D/$FILE/Asis_vot_OFICIAL_03-08-23.pdf
dia,2023-08-03
