hora,nota
11:53,"El congresistas Williams Zapata, presidente del Congreso deja constancia de su voto a favor; así como del voto a favor de los congresistas Bazán Calderón, Jeri Oré, Doroteo Carbajo, Muñante Barrios y Palacios Huamán; y del voto en abstención del congresista Flores Ruíz."
