hora,nota
21:31,"El congresista Alegría García, primer vicepresidente, en ejercicio de la Presidencia del Congreso, deja constancia del voto a favor de los congresistas Olivos Martínez, Obando Morgan, Morante Figari, Zeta Chunga, Gutiérrez Ticona, Rospigliosi Capurro, Taipe Coronado, Ramírez García y Barbarán Reyes; del voto en contra de la congresista Julón Irigoín; y del voto en abstención de la congresista Córdova Lobatón."
