hora,nota
18:07,"La congresista Moyano Delgado, primera vicepresidenta del Congreso, en ejercicio de la presidencia, deja constancia del voto a favor de los congresistas Montoya Manrique, Luna Gálvez y Quiroz Barboza; y del voto en abstención de la congresista Córdova Lobatón."
