metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 05-09-2022
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/CDFBF5BEE634C3BD052588B7005246BD/$FILE/Asis_vot_OFICIAL_05-09-2022.pdf
dia,2022-09-05
