hora,nota
17:36,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Lizarzaburu Lizarzaburu, Gonza Castillo, Cortez Aguirre, Martínez Talavera, Salhuana Cavides, Cerrón Rojas y Limachi Quispe; y del voto en abstención de la congresista Córdova Lobatón."
