metadato,valor
dia,2023-08-03
hora,17:56
asunto,"CUESTIÓN DE ORDEN PARA QUE EL PLENO DEL CONGRESO EVALÚE EL ACUERDO DE LA JUNTA DE PORTAVOCES RESPECTO A LA INSCRIPCIÓN DEL GRUPO PARLAMENTARIO NUEVA CONSTITUCIÓN - SOCIALISTA"
presidente,"SOTO REYES, ALEJANDRO"
quorum,59
