hora,nota
11:53,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Agüero Gutiérrez, Yarrow Lumbreras, Tudela Gutiérrez, Medina Hermosilla, Luna Gálvez, Vergara Mendoza, Pariona Sinche, Sánchez Palomino y Alva Prieto."
