hora,nota
15:34,"El congresista Wiliams Zapata, presidente del Congreso, deja constancia del voto a favor de los congresistas Málaga Trillo, Juárez Calle, Bellido Ugarte, Portalatino Ávalos, Flores Ancachi, Revilla Villanueva, Elías Avalos, Trigozo Reátegui, Acuña Peralta María, Echaíz de Núñez Izaga y Julon Irigoin; y del voto en abstención del congresista Bermejo Rojas."
