hora,nota
18:10,"Después de cerrada la votación electrónica, dejan constancia verbal de sus votos a favor los congresistas Anderson Ramírez, Arriola Tueros, Balcazar Zelada, Cavero Alva, Cueto Aserví, Doroteo Carbajo, Elera Garcia, Guerra-García Campos, Huamán Coronado, Infantes Castañeda, Málaga Trillo, Monteza Facho, Muñante Barrios, Paredes Fonseca, Paredes Gonzales, Paredes Pique, Portero López, Soto Palacios, Torres Salinas y Tudela Gutiérrez; y de sus votos en contra los congresistas Agüero Gutiérrez, Alva Rojas, Bazán Narro, Echevarría Rodríguez, Martinez Talavera, Medina Hermosilla, Paredes Gonzales y Pariona Sinche."
