metadato,valor
dia,2023-06-22
hora,18:28
asunto,"CUESTIÓN PREVIA PARA QUE PASE A LA COMISIÓN DE DESCENTRALIZACIÓN EL PROYECTO DE LEY 1202, QUE PROPONE CREAR EL MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN Y DETERMINAR SU ÁMBITO DE COMPETENCIA, FUNCIONAMIENTO Y ESTRUCTURA ORGÁNICA BÁSICA"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,61
