hora,nota
18:28,"El congresista Williams Zapata, presidente del Congreso, deja constancia del voto a favor del congresista Revilla Villanueva; del voto en contra de la congresista Portalatino Ávalos; y del voto en abstención de los congresistas Zea Choquechambi y Paredes Gonzales."
