hora,nota
17:10,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Gutiérrez Ticona, Coayla Juárez, Camones Soriano, Zeta Chunga, Salhuana Cavides, Jeri Oré y Julón Irigoín; y del voto en contra de los congresistas Mori Celis, Héctor Acuña Peralta, Calle Lobatón y Portalatino Ávalos."
