hora,nota
10:46,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Portalatino Ávalos, Limachi Quispe, Cortez Aguirre y Espinoza Vargas; del voto en contra de los congresistas Herrera Medina, Padilla Romero, Jáuregui Martínez de Aguayo, Ciccia Vásquez, Valer Pinto, Obando Morgan, Camones Soriano, María Acuña Peralta, Córdova Lobatón, Luna Gálvez y Julón Irigoín; y del voto en abstención de los congresistas Vergara Mendoza y Coayla Juárez."
