metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 17-11-2022
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9533B043A3F7B0B6052589010079394E/$FILE/Asis_vot_OFICIAL_17-11-22.pdf
dia,2022-11-17
