hora,nota
18:28,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Córdova Lobatón, Alcarraz Agüero, Vergara Mendoza, Alva Rojas, Héctor Acuña Peralta y Ciccia Vásquez; y del voto en abstención de la congresista Limachi Quispe."
