hora,nota
21:23,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Padilla Romero, Martínez Talavera, Yarrow Lumbreras, Salhuana Cavides y Bustamante Ernesto."
