metadato,valor
dia,2023-01-26
hora,16:20
asunto,"ACLARACIÓN DE LA INSISTENCIA EN LA AUTÓGRAFA OBSERVADA POR EL SEÑOR PRESIDENTE DE LA REPÚBLICA, RECAÍDA EN LOS PROYECTOS DE LEY 74, 773, 1280, 1309, 1354, 1432, 1476 Y 1714, QUE MODIFICA LOS ARTÍCULOS 10, 45, 61 Y 63 DEL DECRETO LEGISLATIVO 1350, DECRETO LEGISLATIVO DE MIGRACIONES, EN EL MARCO DE LA SEGURIDAD CIUDADANA"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,62
