hora,nota
20:51,"El presidente del Congreso deja constancia de la asistencia de los congresistas Huamán Coronado, Cutipa Ccama y Espinoza Vargas."
20:51,"El presidente del Congreso deja constancia de la asistencia de los congresistas Huamán Coronado, Cutipa Ccama y Espinoza Vargas."
