metadato,valor
dia,2023-06-14
hora,16:16
asunto,"CUESTIÓN PREVIA PARA QUE RETORNE A LA COMISIÓN DE DEFENSA NACIONAL EL PROYECTO DE LEY 3566, QUE PROPONE MODIFICAR EL DECRETO LEGISLATIVO 1350, DECRETO LEGISLATIVO DE MIGRACIONES, INCORPORANDO LA RENOVACIÓN DE PASAPORTE"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,62
