metadato,valor
dia,2022-09-02
hora,15:12
asunto,"PROPUESTA PARA QUE CONCURRA EL MINISTRO DEL INTERIOR AL PLENO DEL CONGRESO PARA ABSOLVER EL PLIEGO INTERPELATORIO CONTENIDO EN LA MOCIÓN DE ORDEN DEL DÍA 3775"
presidente,"MUÑANTE BARRIOS, ALEJANDRO"
quorum,63
