metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencia de la sesión del 08-02-2023
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/35BE878525B4A5990525895200571DD5/$FILE/Asis_OFICIAL_08-02-2023.pdf
dia,2023-02-08
