metadato,valor
dia,2021-09-02
hora,18:56
asunto,"ADMISIÓN A DEBATE DE LA MOCIÓN 060, QUE PROPONE REACTIVAR LA COMISIÓN ENCARGADA DEL SEGUIMIENTO, COORDINACIÓN Y FORMULACIÓN DE PROPUESTAS EN MATERIA DE MITIGACIÓN DE LOS EFECTOS DEL CAMBIO CLIMÁTICO, DURANTE EL PERIODO PARLAMENTARIO 2021-2026, A EFECTOS DE CONTRIBUIR CON LOS ESFUERZOS EN MATERIA LEGISLATIVA, DE SEGUIMIENTO Y DE CONTROL POLÍTICO A LAS ACCIONES DESARROLLADAS POR EL PODER EJECUTIVO, QUE ESTARÍA INTEGRADA POR TODOS LOS GRUPOS"
presidente,"ALVA PRIETO, MARÍA DEL CARMEN"
quorum,65
