metadato,valor
dia,2023-12-05
hora,16:49
asunto,"PROYECTO DE RESOLUCIÓN LEGISLATIVA DEL CONGRESO CON LA QUE SE IMPONE A LA CONGRESISTA MARÍA DEL PILAR CORDERO JON TAY LA SANCION DE SUSPENSIÓN EN EL EJERCICIO DEL CARGO Y DESCUENTO DE SUS HABERES POR CIENTO VEINTE DÍAS DE LEGISLATURA"
presidente,"SOTO REYES, ALEJANDRO"
quorum,63
