hora,nota
00:06,"El Presidente del Congreso deja constancia del voto a favor de los congresistas Vásquez Vela, Espinoza Vargas, Paredes Gonzales, Quispe Mamani, Medina Hermosilla, Gutiérrez Ticona, Picón Quedo y Chávez Chino; del voto en contra de los congresistas García Correa, Málaga Trillo, Salhuana Cavides, Elías Avalos, Cordero Jon Tay Luis, Mori Celis, Lizarzaburu Lizarzaburu, Alegría García, Huamán Coronado, Trigozo Reátegui y Amuruz Dulanto; y del cambio de voto de a favor por voto en contra de la congresista Cordero Jon Tay María."
