metadato,valor
dia,2022-04-07
hora,17:45
asunto,"TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 464, QUE PROPONE MODIFICAR LA LEY 30432, LEY QUE PROMUEVE Y GARANTIZA LA PRÁCTICA DEL DEPORTE Y LA EDUCACIÓN FÍSICA EN LOS DIFERENTES NIVELES DE LA EDUCACIÓN BÁSICA PÚBLICA, ENGRANADO EN LA POLÍTICA NACIONAL DEL DEPORTE"
presidente,"CAMONES SORIANO, LADY MERCEDES"
quorum,59
