hora,nota
19:36,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Barbarán Reyes, Paredes Fonseca, Aguinaga Recuenco, Gonza Castillo, Balcázar Zelada, Zeta Chunga, Soto Palacios, Cavero Alva, Alegría García y Revilla Villanueva; del voto en contra de los congresistas Medina Hermosilla, Marticorena Mendoza y Camones Soriano; y del voto en abstención de la congresista Tudela Gutiérrez."
