hora,nota
12:30,"La congresista Monteza Facho, segunda vicepresidenta del Congreso, en ejercicio de la presidencia, deja constancia del voto a favor de los congresistas Morante Figari, Zeta Chunga, Barbarán Reyes, Tudela Gutiérrez y Echaíz de Núñez Izaga; del voto en contra de las congresistas Alcarraz Agüero y Paredes Piqué; y del voto en abstención de la congresista Calle Lobatón."
