hora,nota
15:24,"El congresista Cerrón Rojas, segundo vicepresidente del Congreso, en ejercicio de la presidencia, deja constancia del voto a favor de los congresistas Echaíz de Núñez Izaga, Mori Celis, Moyano Delgado, Gutiérrez Ticona, Barbarán Reyes, Ernesto Bustamante, Camones Soriano, Espinoza Vargas, Paredes Fonseca, Pariona Sánchez y Chacón Trujillo."
