metadato,valor
dia,2022-04-07
hora,22:08
asunto,"ADMISIÓN A DEBATE DE LA MOCIÓN 2323, QUE PROPONE EXHORTAR AL SEÑOR JOSÉ PEDRO CASTILLO TERRONES A PRESENTAR SU RENUNCIA IRREVOCABLE AL HONORABLE CARGO DE PRESIDENTE CONSTITUCIONAL DE LA REPÚBLICA ANTE EL CONGRESO DE LA REPÚBLICA DE FORMA INMEDIATA POR EL BIEN MORAL DE LA NACIÓN"
presidente,"WONG PUJADA, ENRIQUE"
quorum,60
