hora,nota
16:31,"El congresista Soto Reyes, presidente del Congreso, deja constancia de la asistencia de los congresistas Lizarzaburu Lizarzaburu, Alva Rojas, Paredes Castro, Córdova Lobatón, Mori Celis, Morante Figari, Cortez Aguirre, Monteza Facho, Gutiérrez Ticona, Cutipa Ccama, Limachi Quispe, Flores Ramírez, Quispe Mamani, Obando Morgan y Picón Quedo."
