metadato,valor
dia,2022-12-07
hora,13:16
asunto,"PROYECTO DE RESOLUCIÓN DEL CONGRESO 001-2022-2023-CR, QUE DECLARA LA PERMANENTE INCAPACIDAD MORAL DEL PRESIDENTE DE LA REPÚBLICA Y LA VACANCIA DE LA PRESIDENCIA DE LA REPÚBLICA"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,63
