metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2022-2023
legislatura,Primera Legislatura Ordinaria
sesion,Asistencias y votaciones de la sesión del 02-09-2022
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EDD37E0B8FACD151052588B400632432/$FILE/Asis_vot_OFICIAL_02-09-22.pdf
dia,2022-09-02
