hora,nota
22:59,"Después de cerrada la votación electrónica, dejan constancia verbal de sus votos a favor los congresistas Agüero Gutiérrez, Alva Rojas, Anderson Ramírez, Cavero Alva, Chirinos Venegas, Cueto Aserví, Doroteo Carbajo, Guerra-García Campos, Huamán Coronado, Infantes Castañeda, Martínez Talavera, Medina Hermosilla, Monteza Facho, Muñante Barrios, Paredes Fonseca, Paredes Gonzales, Pariona Sinche, Soto Palacios y Tudela Gutiérrez; de sus votos en contra los congresistas Balcazar Zolada, Bazán Narro, Echeverría Rodríguez, Elera García, Málaga Trillo, Paredes Pique y Torres Salinasl y de su abstención la congresista Portero López."
