hora,nota
10:37,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Portalatino Ávalos, Calle Lobatón, Cutipa Ccama, Salhuana Cavides, Camones Soriano, Pablo Medina, Varas Meléndez, Elías Ávalos y Ramírez García; y del voto en abstención del congresista Paredes Gonzales."
