hora,nota
21:45,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de la congreista Taipe Coronado; del voto en contra de los congresistas Revilla Villanueva y Barbarán Reyes; y del voto en abstención del congresista Salhuana Cavides."
