hora,nota
16:39,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Héctor Acuña Peralta, Alcarraz Agüero y Camones Soriano; y el voto en contra de la congresista Jáuregui Martínez de Aguayo."
