hora,nota
18:57,"La congresista Moyano Delgado, primera vicepresidenta del Congreso, en ejercicio de la presidencia, deja constancia del voto a favor de los congresistas Balcázar Zelada, Torres Salinas y López Ureña; del voto en contra de la congresista Portalatino Ávalos; y del voto en abstención del congresista Bermejo Rojas."
