metadato,valor
dia,2022-09-01
hora,12:54
asunto,"CUESTION PREVIA PARA QUE PASE A LA COMISIÓN DE ECONOMÍA EL PROYECTO DE LEY 886, QUE PROPONE PRECISAR EL BENEFICIO DE LA EXONERACIÓN DEL IMPUESTO GENERAL A LAS VENTAS (IGV) A LA PRIMERA CONSTRUCCIÓN DE VIVIENDA"
presidente,"CAMONES SORIANO, LADY MERCEDES"
quorum,63
