hora,nota
17:36,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Chiabra León, Héctor Acuña Peralta y Cortez Aguirre; y del voto en contra de los congresistas Ventura Ángel, Julón Irigoín, Jáuregui Martínez de Aguayo y Camones Soriano."
