metadato,valor
periodo_parlamentario,2021-2026
periodo_anual,2023-2024
legislatura,Segunda Legislatura Ordinaria
sesion,Asistencia de la sesión del 25-3-2024
url_pdf,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5E6133077C70C5AA05258AEC0004D89C/$FILE/Asis_OFICIAL_de_la_seión_del-25-3-2024.pdf
dia,2024-03-25
