metadato,valor
dia,2022-11-03
hora,19:48
asunto,"TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 2095, QUE PROPONE PROMOVER EL REGISTRO DE SIGNOS DISTINTIVOS ESTABLECIENDO LA REDUCCIÓN DEL DERECHO DE TRAMITACIÓN PARA LA MICRO Y PEQUEÑA EMPRESA (MYPE)"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,60
