etiqueta,valor
reglamento_congreso_articulos,"23,33,24"
tipo_votacion,"exoneracion_de_la_segunda_votacion"
temas,"proceso_contencioso_administrativo"
proyectos_ley,"331"
leyes,"26979,27584"
