hora,nota
16:13,"El congresista Soto Reyes, presidente del Congreso, deja constancia del voto a favor de los congresistas Vergara Mendoza, Gutiérrez Ticona, Cavero Alva y Martínez Talavera; y del voto en contra de la congresista Limachi Quispe."
