metadato,valor
dia,2023-01-12
hora,20:29
asunto,"TEXTO SUSTITUTORIO DEL PROYECTO DE LEY 1836, QUE PROPONE GARANTIZAR LA IMPLEMENTACIÓN DEL DECRETO LEGISLATIVO N° 1412, QUE APRUEBA LA LEY DE GOBIERNO DIGITAL EN LAS OFICINAS CONSULARES DEL PERÚ EN EL EXTERIOR"
presidente,"WILLIAMS ZAPATA, JOSÉ DANIEL"
quorum,62
