hora,nota
21:41,"Después de cerrada la votación electrónica, dejan constancia verbal de sus votos a favor los congresistas Agüero Gutiérrez, Alva Rojas, Arriola Tueros, Bazán Narro, Cavero Alva, Chirinos Venegas, Cueto Aserví, Doroteo Carbajo, Guerra-García Campos, Huamán Coronado, Infantes Castañeda, Martinez Talavera, Medina Hermosilla, Monteza Facho, Muñante Barrios, Paredes Fonseca, Paredes Gonzales, Paredes Pique, Pariona Sinche, Portero López, Soto Palacios y Tudela Gutiérrez; de sus votos en contra los congresistas Balcazar Zolada, Echeverría Rodríguez, Elera García, Málaga Trillo, y Torres Salinas y de su abstención del congresista Anderson Ramirez."
