metadato,valor
dia,2023-09-14
hora,17:52
asunto,"EXONERACIÓN DE LA SEGUNDA VOTACIÓN DEL NUEVO TEXTO DE LA AUTÓGRAFA OBSERVADA POR EL PODER EJECUTIVO, RESPECTO DE LOS PROYECTOS DE LEY 2942, 3131 Y 3541, QUE PROPONE MODIFICAR LA LEY 29571, CÓDIGO DE PROTECCIÓN Y DEFENSA DEL CONSUMIDOR, A FIN DE AMPLIAR LA PROHIBICIÓN DE LAS COMUNICACIONES SPAM"
presidente,"SOTO REYES, ALEJANDRO"
quorum,62
